,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode81,barcode82,barcode83,barcode84,barcode85,barcode86,barcode87,barcode88,barcode89,barcode90,barcode91,barcode92,barcode93,barcode95,barcode96
61,Bacteria,Cyanobacteria,,Oscillatoriales,Coleofasciculaceae,Geitlerinema,Geitlerinema sp. PCC 7407,1173025,0.0079602261224012,0.0009977189711824,0.0060374796558068,,,,,,,,,,,0.0145371694589373,0.0080287251709283,0.0048972111074334,0.0022523932331603,0.00157924107221,0.0388602253472423,,0.034831799288891,0.0172563674125892,,0.033508686307484,0.0059240668349024,0.0065787054465957,,0.0005009423929418,0.0242928200554574,0.0012712032581691,0.0042287702610447,0.013971276728252,0.0110405374117847,0.0015616864879472,0.0071528828166175,0.0693171091130721,0.0419249256196127,,,0.0020897169331508,0.0038516636230412,0.0041517729957308,0.0007985451746049,0.0013383894656823,,,0.0043565995379983,0.1367241247789295,0.0012587852722123,,0.0010597430123168,,0.001022740947563,0.00675960531332,0.0071403631617525,0.0020636522058149,,,,0.0006691846774863,0.0023215907943875,,,,0.0039731854278164,,,,,,0.0043179134011512,,,0.0008858965240785,0.0012105841832309,,0.0012572591749985,,,,,,0.0015912570778932,,,,0.0045597219455939,,,0.0009127943664035,0.0011721028239649,,0.0563888788516027,,
62,Bacteria,Cyanobacteria,,Oscillatoriales,Gomontiellaceae,Crinalium,Crinalium epipsammum,241425,0.0016950189708466,,,,,,,,,,,,,0.0015832239734976,,0.0021896803799925,0.0015366757876698,,,,,0.0011180936359844,0.0007648401211212,0.0016298405046834,,,0.0024051803885291,,0.0012438764392644,,,,0.0009898084021092,0.001374090815003,,0.0006882222056641,0.0016528758129954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040754466864883,,,,,,,,,,,,,,,,,,,,
63,Bacteria,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus sp. PCC 7113,1173027,0.0072811200059933,0.0017090610994841,,,,,,,,,,,,0.0017784280569013,,0.0018158537305797,,,0.0012748522066984,,,,,0.0019457196817878,,,,,0.0078707249041184,,,,0.0041017137636237,,,0.0005381644055937,0.0007916104134703,,,,,,,,,,,,,,,,,,,,,,,0.0006815599817394,,,,0.0266523844112891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Bacteria,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Tychonema,Tychonema bourrellyi,54313,0.0021717197198036,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022761570534549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Bacteria,Cyanobacteria,,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria acuminata,118323,0.0060589857738348,,,,,,,,,,,,,0.0018776919459176,,,,,0.0038215128529655,,0.0028231256727555,,,,,,,,0.0060856358744109,,,,,,,0.0026898324253125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Bacteria,Cyanobacteria,,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria nigro-viridis,482564,0.430575120661116,0.001089595909979,,,,,,,,,,,,0.1136156494152197,,0.0007783436009786,0.0031855403175786,,0.0026180640176872,,,,,0.2951044145398671,0.0011361088511102,0.0017545434294512,,,0.3966794975788537,,,,0.0061939440189563,0.0015082574420658,,0.0057254665374763,,0.0010505778177997,,,,,,0.0067663023326145,0.0069714224896139,,,0.0485205178139603,0.0012587852722123,0.0017305419550903,,0.0176496364585692,,0.0141821153163104,,,,0.0080944828421559,,0.0034934373100429,0.0056525688906839,0.0040642151573305,,,,0.0006501204634976,,,,,0.0007204610870156,,,0.0085045917020168,,,,,,0.0008952050579085,,,0.0028449502107651,0.0024511622858815,0.0017576980664841,,0.0035352323306119,,,,,,,,
67,Bacteria,Cyanobacteria,,Oscillatoriales,,Cephalothrix,Cephalothrix komarekiana,1844524,0.0018325915582621,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023140523946565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Bacteria,Cyanobacteria,,Oscillatoriales,,Potamolinea,Potamolinea magna,1867036,0.0028368868415383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022093780319005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Bacteria,Cyanobacteria,,Pleurocapsales,Dermocarpellaceae,Stanieria,Stanieria cyanosphaera,102116,0.0036346273800224,,,,,,,,,,,,,0.0033054378283094,,0.0024288537094434,,,0.0015348468498931,,0.0058801482539913,,,,,,,,0.003917296213443,0.0011677856246882,,,,0.0012476264839468,,0.0018027577707378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Bacteria,Cyanobacteria,,Synechococcales,Chamaesiphonaceae,Chamaesiphon,Chamaesiphon minutus,1173032,0.0029307841847933,,,,,,,,,,,,,,,,,,,,0.0041385054654621,,,,,,,,0.0021368389120793,0.0011720340435991,,,,0.0014013740561609,,,0.0014366660571376,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005316011676907,,,,,,,,,,0.0011689768054197,,,,,,,,,,,,,,,,,,,,
71,Bacteria,Cyanobacteria,,Synechococcales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya sp. O-77,1080068,0.0013155303112057,0.0055311961824734,0.0167276951403138,,,,,,,,,,,,,,,,0.007393043015623,,0.0457073671027976,0.0010387469352475,0.0014739932397498,0.0078688559304604,,0.0020495503841088,,,0.0013447137106724,0.0033275214824862,,,0.0011851951208881,0.0051425351617709,0.0014705214156153,0.0074492428853912,0.0048982386410061,,,,0.0010706940575072,,,,,,,0.0011308716996734,,,,,,0.0013726718412235,,,,0.0020223209926475,,0.0012196741271116,,,,,0.0010774338233056,,,,,,,,,,,,,,,,,,,,,,0.0009058034340587,,,,,,,,
72,Bacteria,Cyanobacteria,,Synechococcales,Trichocoleusaceae,Trichocoleus,Trichocoleus desertorum,1481672,0.0100442001062864,0.0007579346281717,,,,,,,,,,,,0.0019078146498547,,,,,0.002287139329274,,,,,0.1245482181763449,,,,,0.0069747535357136,,,,,,0.0050046019328117,0.000572815259093,0.0384049746127099,,,,0.0075973409306742,,,0.0037177485314893,,,,,,,,,,0.0099368120668572,,0.0026598183982102,,,,,,,,,0.009525781124838,,,,,,,,,,0.0015140045420136,,,,,0.0007273541095507,,,0.0017013917936804,,,,0.0031847133757961,,,,,,,,
73,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,Tumebacillus ginsengisoli,363888,0.0012409650559187,0.0122783162821845,0.0180782953669709,0.0030191819831609,0.0042121813330812,0.0036554514526246,0.0034272462286054,0.002766154808874,,0.0008420301561412,,0.0069754263834732,0.0100506392749089,0.0018094256610022,0.006806115932408,0.0137743742887208,0.001723943645747,0.0222499105974399,0.0049537007129443,0.0163979033057054,0.0156466636983519,0.0129777980696753,0.0014831738893529,0.0666328791880355,0.0034160248389098,0.0995598177910915,0.0081279610691938,0.0011176059699155,0.0039455721929483,0.0073159163950232,0.0026519111401203,0.0048376618180863,0.0061562025109757,0.0021355753717961,0.0011557311877008,0.0040057956861309,0.0110211052313483,0.1066994555385102,0.002794212837719,0.0032472078781219,0.0738412989997828,0.0193713800745601,,0.0023299926452482,0.0559607553517103,,0.0032631136575699,0.0065052595112176,0.0032945507583137,0.0096260382556414,,0.0043021942558196,0.0021493363056716,0.0011527015094201,0.0025938719108098,0.0200357851164731,0.2543949208367271,0.0018636492349385,0.0004128303656858,0.0228428345321382,0.0168351719784295,0.0055025304317341,0.0041653916093209,,0.0072306925050731,0.1169082930828143,0.0012127180132136,0.0544773077883542,0.0206931127815736,0.0125926012099856,,0.0437943056820757,0.0191181261304245,0.0170827613329583,0.0014066536881765,0.0004682298988309,0.0017283234305621,0.3072882520582521,,0.0666495353704189,0.0070559021724251,0.002390245885638,0.0219207131766124,0.0077816847260151,0.0080485044723666,0.0077173432221632,0.0169797122495913,,,0.0337176055584933,0.0197200473502388,,0.0281489836801519,0.0014046587849701,
74,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,Tumebacillus soli,1229157,0.00157140939165,0.0015151028323133,,0.0013013053309686,0.0010791521369653,0.000944320878664,0.0013578749370066,0.0013816532936219,,,,0.0028406354187108,0.0022820921091038,,0.0240145553955802,0.0037448187071242,,0.0220241928816886,0.0012598234873106,0.0323012704827173,0.0321330874720855,0.0145206739938216,0.0005209768053271,0.0019615408092138,,0.0248966240464507,0.0019532648712875,,0.000647831525845,0.0004983966749557,0.0011809969982654,0.0023717333254861,0.002023487348904,0.0013675029803609,,0.0012117761000119,0.047376554818969,0.0078786308285229,0.0251873028923684,0.0144993128864847,0.3515856130601622,0.0653045145006855,0.0004348708433595,0.0181077833138762,0.1765653704458798,0.0016055229991169,0.0304719434424708,0.0564570365955397,0.0276294759289084,0.1879070991049844,0.0013168751446768,0.031569116606684,0.0185240941844331,0.0115584923119832,0.0266246395682063,0.0601999454863915,0.0045367574495813,0.0065157322091367,0.0045287406381682,0.0305136770314193,0.0518985106408063,0.0170239722245138,0.0134288819262256,,0.0701286466565547,0.0065072554608702,0.0071303442512764,0.0018032132976955,0.0826827515462049,0.0381500863626026,0.0026585344897263,0.1893153117912459,0.0643314255851664,0.0515752726813337,0.0089107535038748,0.001690015296579,0.006426648126802,0.0045122479251457,0.0007511378069993,0.0488159306292965,0.0028588150113908,0.0017435959909645,0.0731495980307236,0.0803673541552558,0.0698651399593121,0.0203550059913941,0.1538632983602389,0.0031342777925396,,0.1699710364309649,0.0588507502221964,,0.0053502088319454,,
75,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus ciccensis,1670641,0.0012351001115735,0.0013129187855519,,0.0035110946233818,0.0042216199701453,0.0036082213284227,0.0029493608212194,0.0041741772677226,,,,0.0031307266124558,0.0022503687308424,,0.0027392403005411,0.0014513676054057,0.0018748807769208,0.0035003022363677,0.0012312579033447,0.0029193367940364,0.0042730375860135,0.0047299524688782,0.0004804403237687,,0.0020146680932958,0.0020036714930642,0.001391317880681,,0.0009611906091945,0.0019297031907455,0.0014925002542476,0.0031480628417748,0.0022910059748699,0.0014392629277849,0.001617826283642,0.0015709727222073,0.0016823675629102,0.0018089797134835,0.0011549182451814,0.0018626071262586,0.0008777208029837,0.0017460861124032,0.0004269582126806,0.0020229096800765,0.0024580277408888,,0.0017233704544122,0.0022758776681555,,0.0008922741235001,0.000981001229151,0.0016393066917039,0.0018473993935043,0.0020436083433084,0.0017193789816824,0.0009604258967028,0.001094056929729,0.0034948772915628,0.0007162457880411,0.0023695538594874,0.0024887423000653,,0.000529105621043,,0.0011136372066402,0.0027893910654651,0.0015165801115111,0.0028447786652205,0.0006538878847459,0.0016969504194949,0.001215129977553,0.0006983299901668,0.002374227005163,0.0020019947027205,0.0024234147139754,0.0023097587859097,0.001655790372632,0.0012564699972778,0.0021545460653584,,0.0018450747268865,0.0024741686681675,0.0009160644293551,0.0018307049428935,0.0022488005070071,0.0012074006247748,0.0011952967663209,0.0010038590361047,0.0011543988231794,0.001424742524523,0.0016648653922519,,,0.0026482111290656,
76,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus circulans,1397,0.0017527085702141,0.0056327087310108,0.0092642576050328,0.0114253940215843,0.0141437107521684,0.0138744254554997,0.0167111420875587,0.0147655974929579,,,,0.0053181768767416,0.0078070274965635,0.003741803223579,0.0014606295134954,0.0053120169006645,0.0031063769033275,0.0067840512767439,0.0025578297440723,0.0065566054772999,0.0087426439684907,0.0054922248378658,0.0007374794561003,0.0022427892799694,0.0021267973687902,0.0049893401452396,0.0038217108215934,0.0021060250989615,0.0022076208518133,0.0028095753694277,0.002095873190526,0.0047181769462527,0.0043459214947346,0.0039120500376495,0.0022490775938165,0.0024679942345464,0.0050854143406262,0.0047672334742824,0.0064880250133793,0.0066476120484588,0.0058414604009834,0.0108451388016292,0.0037198960786919,0.0027959258563864,0.004460024389398,0.0024475956440983,0.0069673240089428,0.0036519480109832,0.0021084490916981,0.0006367477839079,0.0009074365573334,0.0113005166841788,0.0024170158364891,0.0046024738042862,0.004305052009151,0.0024943019169314,0.0022722482981602,0.0045643736610276,0.0030734150526889,0.0199133786418801,0.005868592014938,0.0027162386049308,0.0025315625604822,,0.0051845571642142,0.0047917023209514,0.0031884656212224,0.0321447407259593,0.000871064936367,0.004486457987103,0.0015471888247391,0.0032004864298549,0.00270646116308,0.0034220315630682,0.0040013584814695,0.0024177343451596,0.0048076860283455,0.0077748235373472,0.002501576131744,0.0651415698758896,0.0048761689376226,0.0042353099072694,0.0027782516972368,0.0057984362822387,0.008019684626428,0.0043449923805509,0.0020084869270452,0.001370035811226,0.0037578640178444,0.0024645971534282,0.0077228566555539,,0.0141885403071318,0.0316998456868568,
77,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus filamentosus,1402861,0.0074431791039473,0.008110343155213,0.012497358075629,0.0232605963593073,0.0208085565011795,0.0149589058982229,0.0171428559569094,0.0188626141323045,,0.0007612596981221,,0.0179724991697676,0.0144751171853168,0.0059416441106258,,0.0009776558214962,0.0041946488174406,,0.0070068052076949,0.0013441447760498,,0.0017050645390577,0.002502404388077,0.007251654820726,0.0058192575296888,,0.014422965200966,0.0031570566412716,0.0041723617855697,0.0068061457190831,0.0102614516015687,0.0161149180637751,0.0113004913091941,0.010971012498778,0.0056378010422566,0.0142709605560554,,0.0015351866253506,,0.0015861416929057,,0.0012943555482148,,0.0015785046517708,0.0016990932562724,,0.0010046929795386,0.0013651619506515,,,,0.000882884742731,0.0015589427662054,0.0015984023992037,0.0011437742999651,0.0014378520987619,,0.0009111114401228,0.0006025826188724,0.0007533105119673,0.0024345797246647,,0.0005288916019016,,0.0007826946859238,0.0008658301712561,0.0010681933162852,,0.0011259229567393,0.0012414253781316,,,0.0017775785173118,0.0011811394576778,0.0015333909111724,0.0014543668905683,0.0013356477297032,0.0015152541385661,0.0007678017475875,,0.0160922873060955,0.009938051789792,0.0009568830792671,,0.0015473269910242,,,,0.0014117638442669,0.0015817697867092,,0.0068750074395368,,0.0016393721464983,
78,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus funiculus,137993,0.0030111051572813,0.0077303418367873,0.0053642647972502,0.0004021510632869,0.0010804803407162,0.0004156040037597,,,,,,0.0091335523655601,0.0051893882136442,0.0031252309178298,,0.0012054802397223,0.0017218265764043,,0.0058498019609441,0.000620095354229,,,0.0015406160375007,0.00699489469932,0.0022132649913355,,0.0085460094519625,0.0014304994546042,0.0032867587793938,0.0034088250053449,0.0050221277225576,0.0114398069340826,0.0079174160124597,0.0071978692541893,0.0042980157243695,0.0076804801577236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0096983152217087,0.0062690169974708,,,,,,,,,,,0.0032381622631759,,
79,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus megaterium,1404,0.0156779110283723,0.024568780494482,0.0284485965720587,0.0817755321147332,0.0871546658859346,0.0746604245714886,0.0881718385826121,0.09070785154081,,,,0.0385105188949854,0.0305295333690372,0.01306553167855,,0.0015253871394997,0.0085268384237546,,0.0204418037302778,0.0007231640935862,,0.0015137429346002,0.0052877296790693,0.0133608696626682,0.0081283766759309,0.001121602645243,0.0302482976478252,0.0061175782960931,0.0120684221278161,0.0138660005411375,0.0178728586885006,0.0305496333900972,0.0264058727736618,0.0214462226932505,0.0109223672492163,0.0254539421490801,0.0016558598264356,0.0006256189682953,,0.0012048524883673,,0.0014871062423857,,0.0029446286499959,0.0009834634542185,,0.0007071545990851,0.0016184565779022,,,,,0.0010213731880151,0.0011047379940396,0.0037947198379979,,,0.0005929233392237,0.0003637182032989,0.0018416428374351,,,,,0.0007315381530563,0.0006855202534219,,0.0010405299643417,,0.0012475790237553,0.0007690422164663,0.0010548247996195,0.0006714597515891,0.0008771702160104,,0.0005637864516766,,0.0009440499371198,0.0006164092631062,0.0043710181382878,0.0328372906821495,0.0249506969295371,0.0005848124075368,0.001995629851605,,,,,,,,,,0.0129698296691331,
80,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. 1NLA3E,666686,0.0026518092628803,0.0080061551952003,0.0105795291445152,0.0047937970476215,0.0069143232124145,0.0061554772175694,0.0075962892395068,0.0068380805351074,,,,0.007453287075702,0.0148400308939381,0.0027856325717198,0.0025660693291384,0.0037030598787619,0.0059972237972891,0.0053477229381328,0.0051709540903472,0.0052858786689889,0.0040050179613754,0.0039861604148869,0.0009852084265151,0.0040759676882358,0.0021159102561012,0.0032982223649289,0.0051954806519997,0.0037222843128569,0.0018488457570388,0.0061407104148314,0.0038615319693066,0.0085328723982296,0.0041778078315074,0.0078287919011501,0.00262358506734,0.0041740349360837,0.0043015144118804,0.0044742743197881,0.0066177391873627,0.0047970069460231,0.0077360839381581,0.0107461131679339,0.0007701750782573,0.0103805017583092,0.0074860811829702,0.0046171180896472,0.0044328186122115,0.0079128817298804,0.0046286682506503,,0.0043088391271738,0.0031292270564954,0.0054793444507042,0.0115593771331917,0.0064185338009179,0.0043941030835974,0.0187402423796189,0.0181734768266166,0.0048152250151718,0.0113579686044321,0.0069952274815582,0.0047030830623707,0.0033518390585508,,0.0046995275037322,0.0065196631693897,0.0064413052227179,0.0177050413670431,0.0026697989947014,0.0096605070747178,0.0043878836991808,0.0057279666848738,0.0075589272705658,0.0062738447802291,0.0043287032465648,0.0044572857949187,0.0052029129199026,0.0069402431781755,0.007024294411319,0.0018942934450032,0.0103353638005703,0.0069557014746416,0.0084955272827883,0.0041243981590054,0.0047639510881479,0.0027873746154081,0.0042566646889962,0.0035864733477349,0.0034077234107097,0.0078604375859017,0.0046413952347728,,0.0061663038100001,0.0058680763134387,
81,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. S3,486398,0.0087486971409732,0.0141637360969773,0.0145758019860363,0.0269997757301138,0.0314007971049708,0.0310465573976479,0.0339232711946358,0.0322212103893877,0.0023473691666935,0.0026164970249435,0.0013570400025958,0.0233170628427624,0.029219596980589,0.0085536272918847,0.0125310538644689,0.0109932396122935,0.0077407284035767,0.0175693892620354,0.0124448947314179,0.0292974766228484,0.0132316456969706,0.0156212014350211,0.0027176726306212,0.0121894397682833,0.0054431090836518,0.0089496684475882,0.0194779483033558,0.0045099475353082,0.0065134681427042,0.0112948526779956,0.0097819879972723,0.0260117008320436,0.012938774231581,0.0127945705317748,0.0053184856166622,0.0134339936622342,0.0472282641412572,0.0109895577197387,0.038580191783162,0.0148650351470584,0.0254053914169822,0.0514624400211963,0.0043138531650282,0.0800261690716706,0.0330660672086991,0.0313016760086353,0.0512044729182536,0.0615561774705567,0.0218470266262758,0.0038277171804249,0.0251154492433598,0.0212786893128535,0.0368776356121158,0.0936684479742365,0.0251678854293359,0.0175170345204657,0.0482943698767414,0.0687008213285393,0.0166245956578066,0.0411979644268758,0.0357362605384287,0.0134667324023082,0.0159186271497518,,0.027212299386231,0.0692485310667914,0.0416208683255098,0.0415622700145346,0.0052847599435482,0.0473076972206428,0.0303786599919944,0.0416129200399933,0.0382175785553785,0.031185597513772,0.0139097312438523,0.0301344737612405,0.0355091126398615,0.0152774583509566,0.0779331271300209,0.0429094259570252,0.0272195076010256,0.01656685260262,0.0346236290217723,0.0147947249385236,0.0260783574680072,0.0090972865662865,0.0237905256294899,0.0169599575523565,0.0191497913712037,0.0332662257747837,0.027919058543646,0.025120041936364,0.0548077846450842,0.0239833364228345,
82,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. Y1,352858,0.0018687681485656,0.0042348928780647,0.0101676045626781,0.005679299676723,0.005249407209393,0.005929227060957,0.0060414446584878,0.0054084764688399,,,,0.0056635946891901,0.0067367185638367,0.0019402696429095,0.0027592238913353,0.0027721933145262,0.0015798839899153,0.0026643565084433,0.0035187264425831,0.0031249322647394,0.0026996613560512,0.0029166837000053,0.0005952882097541,0.0024674401322808,0.0018580756053942,0.0027446904521777,0.0045250131984825,0.0050081950909104,0.0016342118068445,0.0040253034821217,0.0022874419418507,0.0050646338648385,0.0046257478691209,0.0058120095391038,0.0011268852001053,0.0030590558487098,0.0009370424852332,0.000788280372122,0.0015352109196891,0.0017602190383153,,0.0011616646593036,,0.0012068755984533,0.00154639966722,,0.0031683443111963,0.0013907342109307,0.0063338120074082,,0.0007448921997196,0.0022165960569012,0.0022717707256262,,0.0009207875136486,,0.0026449538804652,0.0188866412700791,0.0008315249272926,0.0004517510613441,,0.001223113055463,0.0012605886585925,,0.0023372023705061,0.001970354502233,0.0046599658761648,0.0018624077057993,0.0008007751991903,0.0015335879938094,0.0007809193510192,0.001007289386066,0.0039992504088459,0.0010297345597147,,0.0008637363319816,0.0010018388405942,0.0009016542104722,0.0006528840439435,0.0028337583574844,0.0064605845602394,0.0033515072494471,0.0010823342668884,0.0009137516765014,0.0011941701399043,,0.0010763522589586,0.0009463617828805,0.0019074687523629,0.001377865144346,0.0019714896925992,,,0.003272587650633,
83,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,1423,0.0028628485257378,0.002190723095703,0.0050478867074062,0.0032357172216024,0.0028799292105202,0.0034501048298146,0.0037644079218243,0.0044598747311603,0.0008873388302676,0.0010761644441378,0.0011886255669419,0.004510640612696,0.0027162085671464,0.0020975604917798,,0.0009586092066102,,0.0014627751530831,0.0021825372748919,0.000589793601592,,0.0011324929205217,0.0006589692410204,0.0034097754665342,,,0.0033407708128545,0.001211062896439,0.001074374179576,0.0020558632696475,0.0025020172597923,0.0041490093355226,0.0026505439920272,0.0037697562642264,,0.003233971155437,,0.0006710702567268,,0.0004899324443477,,,,,0.0010203502425532,,0.0004960160947081,,,,,0.0008709104486666,,,,,,,,,,,0.0005501202735061,,,,,,,,,,,,0.0017379717483708,0.000773627769892,,,,0.0032360396104932,0.0030456885118713,0.0047608466521567,,,,,,,,,,0.0186332769458557,,,0.2929250487697785
84,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,[Brevibacterium] frigoritolerans,450367,0.0027438335163805,0.0040109684623821,0.005202649116532,0.023425790369348,0.0292655690195111,0.022627747190083,0.026415699355662,0.0289611511569279,,,,0.0075730392069412,0.0054194884280379,0.003508245914329,,0.0007254311102296,0.0028201003276462,0.0006678013967431,0.0042481500986214,0.0002307713891282,,,0.0005000232596736,0.0045686624276451,0.0019131709876112,,0.0058611828728591,0.001382765510482,0.0028861079959382,0.0022292252834571,0.0027763493083382,0.008747519773728,0.0049396792191243,0.004856153151382,0.001757833848582,0.005609327158975,,,,0.0004842583677306,,,,,,,,,,,,,0.0009967110169354,,,0.0013688387018372,,,,,,,,,,,,,,,0.0005558042222393,,,0.0004079292431529,,,,,,,0.007436674666032,0.0026354486458716,0.0005035104028691,,0.0013165980505253,,,,,,,,,0.0037888463522611,
85,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Cytobacillus,Cytobacillus oceanisediminis,665099,0.0031507327987636,0.0037222773633522,0.0065180900541113,0.0031594161925842,0.0034355523792443,0.0032199088634446,0.0035581151304874,0.0035992712794807,0.0196702685585853,0.0113709132046547,0.0045872155148888,0.0062418926241546,0.0060090029451213,0.0032464247205437,0.0650130377774723,0.1171713631881004,0.0015197608910289,0.1117690578553387,0.0033142275163266,0.3896972100413208,0.0726922124789564,0.2197182979460211,0.0009152009018774,0.0031700224525857,0.0018147833903443,0.0372916221543694,0.0061754389794572,0.0013618632535408,0.0025883607433986,0.0023432536868828,0.0029503404887494,0.0057753731914269,0.0040122381842765,0.0042844365928578,0.0012491597144237,0.0045848320338522,0.0098130064899896,0.0057186514369932,0.0048368929932611,0.0075219707681605,0.0097425072874749,0.007091274161414,0.0009923942815585,0.0060605512771566,0.0040920900123998,0.0021251688032011,0.0124069523441425,0.010726292836923,0.005984196423123,0.0014916041774909,0.001923787233445,0.0095812072935214,0.006740905655534,0.0027419535373658,0.0092685464437846,0.0032162107030876,0.0041150463967684,0.0056269192106478,0.0033587742169086,0.0119893883844418,0.0059387549569842,0.008511322707635,0.0027408252265659,,0.0095482610291194,0.0073172512307627,0.0041447314059344,0.0082868882161908,0.0063329918516528,0.0058594962702501,0.0046348458162033,0.0035354228023986,0.0134341721171472,0.00923501957623,0.0162147671005369,0.0078235154940765,0.0031500230033297,0.0123220657630626,0.0019352215828365,0.0166237744173339,0.0073483321066425,0.0039144323591895,0.0057648760072257,0.0027166775534338,0.0188204101697032,0.0075747186198551,0.016911599118265,0.0026527824103817,0.0036123990908242,0.0064114696954856,0.0074205583988387,,0.0010235416649637,0.0019784685300292,
86,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Domibacillus,Domibacillus robiginosus,1071054,0.0034284416911556,0.0037703473132325,0.0047131512903142,0.0054251743453476,0.0069846407485929,0.0045808559105659,0.0060311632355076,0.0070076994292876,0.0178084449655488,0.019580372965527,0.0049468856890239,0.0061700559640017,0.0039746099812823,0.0018290286956118,,0.0098390113283853,0.0035299057905418,0.0021171111491367,0.0050537090981151,0.0005788197774821,0.0089885260871449,,0.0012672642391314,0.0033860559660646,0.002195989857782,0.0077175792751492,0.0047056509643113,0.0011172221375236,0.0017351941943125,0.0028486843283037,0.0033996325357341,0.0060639956897253,0.0053302495957011,0.0048961669475793,0.0025990360383866,0.0034610880619019,,,,0.0006504675592416,,0.0030565255725928,0.001246629752164,,,,0.0139523283234522,,,0.0029995625895159,0.0014362952993052,0.0008483028256832,0.0014441526313932,,,,,,0.0010000323266933,,,,,,0.0020018869127027,,,,,,,0.0005282582478844,,,,,,,,,0.0054513330957428,0.0071495985611377,,,,,,,,0.0021067009589092,0.0032839687131287,,,,
